name,cfp-Bplaces,cfp-Btransitions,cfp-Barcs,cfp-Aplaces,cfp-Atransitions,cfp-Aarcs,cfp-unfoldingtime,colorfixedpoint,mcc-Aplaces,mcc-Atransitions,mcc-Aarcs,mcc-unfoldingtime,size_ratio,unfolding_ratio
FamilyReunion-COL-L01200M0120C060P060G030,104.0,66.0,198.0,4612908.0,4405329.0,13507769.0,24.454628125000006,0.00059540625,4614109,4405329,13507769,20.76366666666667,0.9998668431447725,1.1777892567746546
FamilyReunion-COL-L00200M0020C010P010G005,104.0,66.0,198.0,143908.0,134279.0,411469.0,0.6806869062499998,0.0005980625,144109,134279,411469,0.5773333333333334,0.9992779861200913,1.1800547957563507
FamilyReunion-COL-L00800M0080C040P040G020,104.0,66.0,198.0,2075308.0,1976909.0,6061249.0,11.12562375,0.0005993125,2076109,1976909,6061249,9.103666666666667,0.9998023694935477,1.2221694257808209
FamilyReunion-COL-L00400M0040C020P020G001,104.0,66.0,198.0,537708.0,508489.0,1558729.0,2.8573131249999992,0.00059546875,538109,508489,1558729,2.267,0.9996168538445516,1.2606566359726508
TokenRing-COL-040,1.0,2.0,4.0,1681.0,65641.0,262564.0,0.26754984375,0.43160025,1681,65641,262564,0.5483333333333333,1.0,1.2750457636778116
Philosophers-COL-000500,5.0,5.0,15.0,2500.0,2500.0,8000.0,0.00708921875,7.543750000000001e-05,2500,2500,8000,0.005333333333333333,1.0,1.343373046875
QuasiCertifProtocol-COL-18,30.0,26.0,77.0,1398.0,296.0,3119.0,0.00308371875,0.03201434374999999,1398,296,3119,0.024000000000000004,1.0,1.4624192708333328
QuasiCertifProtocol-COL-22,30.0,26.0,77.0,1966.0,356.0,4323.0,0.004221687500000001,0.0844665,1966,356,4323,0.051333333333333335,1.0,1.7276919642857143
Philosophers-COL-002000,5.0,5.0,15.0,10000.0,10000.0,32000.0,0.033294437499999996,7.453125e-05,10000,10000,32000,0.018333333333333333,1.0,1.820125568181818
Philosophers-COL-001000,5.0,5.0,15.0,5000.0,5000.0,16000.0,0.015164374999999997,7.14375e-05,5000,5000,16000,0.008,1.0,1.9044765624999997
Peterson-COL-5,11.0,14.0,42.0,864.0,1302.0,4068.0,0.005442968749999999,0.0497593125,864,1302,4068,0.02733333333333333,1.0,2.019595655487805
BART-COL-010,4.0,7.0,26.0,4661.0,786320.0,7223900.0,7.224650937500002,0.5985673437500002,2732,3230,6010,3.7996666666666665,132.67041261321705,2.058922260176332
TokenRing-COL-030,1.0,2.0,4.0,961.0,27931.0,111724.0,0.10968978125000002,0.41793665625,961,27931,111724,0.21133333333333335,1.0,2.4966550670347005
BridgeAndVehicles-COL-V20P10N10,15.0,11.0,56.0,68.0,548.0,4070.0,0.0026683124999999997,0.7062642187500001,68,548,4070,0.2403333333333333,1.0,2.9497886182385584
Peterson-COL-7,11.0,14.0,42.0,2048.0,3208.0,10032.0,0.012143093749999999,0.08909209374999998,2048,3208,10032,0.03366666666666667,1.0,3.0069857673267317
Philosophers-COL-005000,5.0,5.0,15.0,25000.0,25000.0,80000.0,0.10744459375,6.506250000000002e-05,25000,25000,80000,0.033,1.0,3.2578683712121213
Peterson-COL-6,11.0,14.0,42.0,1372.0,2114.0,6608.0,0.008394562500000001,0.068713625,1372,2114,6608,0.019,1.0,4.058325657894738
TokenRing-COL-010,1.0,2.0,4.0,121.0,1111.0,4444.0,0.0041185,0.14529918750000004,121,1111,4444,0.034666666666666665,1.0,4.310125600961539
BART-COL-020,4.0,7.0,26.0,6211.0,1572640.0,14447800.0,14.619065624999994,0.8703708125000001,5192,6460,12020,3.502333333333334,135.50042911088227,4.4226048646140645
TokenRing-COL-020,1.0,2.0,4.0,441.0,8421.0,33684.0,0.032008375000000006,0.36152603125000005,441,8421,33684,0.08733333333333333,1.0,4.506119155534352
BridgeAndVehicles-COL-V20P10N20,15.0,11.0,56.0,78.0,968.0,7350.0,0.00479996875,1.5158978124999998,78,968,7350,0.323,1.0,4.708042666408668
Philosophers-COL-010000,5.0,5.0,15.0,50000.0,50000.0,160000.0,0.2910948125000001,7.440625000000002e-05,50000,50000,160000,0.06166666666666667,1.0,4.721663006756757
BridgeAndVehicles-COL-V20P20N10,15.0,11.0,56.0,68.0,548.0,4070.0,0.0026807187499999995,0.716624125,68,548,4070,0.14666666666666664,1.0,4.904351207386364
TokenRing-COL-015,1.0,2.0,4.0,256.0,3616.0,14464.0,0.013051437499999997,0.30830631250000007,256,3616,14464,0.06399999999999999,1.0,5.021214843750002
BridgeAndVehicles-COL-V20P20N20,15.0,11.0,56.0,78.0,968.0,7350.0,0.004786375000000001,1.4782149999999998,78,968,7350,0.291,1.0,5.096224656357387
BART-COL-030,4.0,7.0,26.0,9671.0,2809290.0,25335120.0,25.569803124999996,1.0735303124999998,7652,9690,18030,5.0616666666666665,162.55108983969555,5.2637471394468225
BART-COL-040,4.0,7.0,26.0,11651.0,3745720.0,33780160.0,34.127834375,1.9133056250000002,10112,12920,24040,5.341333333333334,163.1369833275443,6.747592361457812
QuasiCertifProtocol-COL-28,30.0,26.0,77.0,2998.0,446.0,6489.0,0.00646996875,0.306133375,2998,446,6489,0.043666666666666666,1.0,7.158855200381679
BridgeAndVehicles-COL-V20P10N50,15.0,11.0,56.0,108.0,2228.0,17190.0,0.011196124999999998,3.9370187500000005,108,2228,17190,0.5126666666666667,1.0,7.7013294050715215
BridgeAndVehicles-COL-V20P20N50,15.0,11.0,56.0,108.0,2228.0,17190.0,0.01996403125,3.9723565624999995,108,2228,17190,0.39866666666666667,1.0,10.014182091346152
QuasiCertifProtocol-COL-32,30.0,26.0,77.0,3806.0,506.0,8173.0,0.00800434375,0.6394483125,3806,506,8173,0.062,1.0,10.442784778225807
BART-COL-060,4.0,7.0,26.0,15611.0,5618580.0,50670240.0,50.934003125000004,5.29917125,15032,19380,36060,5.076999999999999,163.7275078461002,11.076063497143986
BART-COL-050,4.0,7.0,26.0,10861.0,3931600.0,36119500.0,35.93592187500001,3.339080937500001,12572,16150,30050,3.4869999999999997,137.26276025346425,11.26326435689705
Philosophers-COL-050000,5.0,5.0,15.0,250000.0,250000.0,800000.0,3.4045709375,7.724999999999998e-05,250000,250000,800000,0.297,1.0,11.463461910774411
Philosophers-COL-100000,5.0,5.0,15.0,500000.0,500000.0,1600000.0,10.671953125000002,7.8125e-05,500000,500000,1600000,0.664,1.0,16.07233621987952
BridgeAndVehicles-COL-V50P50N20,15.0,11.0,56.0,138.0,2348.0,18090.0,0.011186749999999995,19.306678125,138,2348,18090,0.896,1.0,21.560117047991074
BridgeAndVehicles-COL-V50P20N50,15.0,11.0,56.0,168.0,5408.0,42330.0,0.02630196875,45.96086874999999,168,5408,42330,2.1246666666666667,1.0,21.644416717328202
BridgeAndVehicles-COL-V50P50N50,15.0,11.0,56.0,168.0,5408.0,42330.0,0.027055812500000002,47.023131249999985,168,5408,42330,2.092333333333333,1.0,22.486946182491636
BridgeAndVehicles-COL-V50P20N20,15.0,11.0,56.0,138.0,2348.0,18090.0,0.01109203125,19.588321875,138,2348,18090,0.867,1.0,22.606013732698962
BridgeAndVehicles-COL-V50P50N10,15.0,11.0,56.0,128.0,1328.0,10010.0,0.00636228125,10.3632828125,128,1328,10010,0.43999999999999995,1.0,23.567375213068186
BridgeAndVehicles-COL-V50P20N10,15.0,11.0,56.0,128.0,1328.0,10010.0,0.006406875000000001,10.6782534375,128,1328,10010,0.45233333333333325,1.0,23.62120923913044
BridgeAndVehicles-COL-V80P50N50,15.0,11.0,56.0,228.0,8588.0,67470.0,0.04309734375000001,183.26303124999995,228,8588,67470,5.6803333333333335,1.0,32.27031194068716
BridgeAndVehicles-COL-V80P20N50,15.0,11.0,56.0,228.0,8588.0,67470.0,0.04319275,184.22103125,228,8588,67470,5.636333333333333,1.0,32.692215506534986
BridgeAndVehicles-COL-V80P20N10,15.0,11.0,56.0,188.0,2108.0,15950.0,0.010010625000000002,38.990399999999994,188,2108,15950,1.157,1.0,33.70822007346585
BridgeAndVehicles-COL-V80P50N20,15.0,11.0,56.0,198.0,3728.0,28830.0,0.018115375000000003,76.11962499999998,198,3728,28830,2.1666666666666665,1.0,35.1404955576923
BridgeAndVehicles-COL-V80P20N20,15.0,11.0,56.0,198.0,3728.0,28830.0,0.018229343749999998,77.29485312499999,198,3728,28830,2.156333333333333,1.0,35.85395693403153
BridgeAndVehicles-COL-V80P50N10,15.0,11.0,56.0,188.0,2108.0,15950.0,0.010230375,41.172221875,188,2108,15950,1.1283333333333332,1.0,36.498480576070904
FamilyReunion-COL-L03000M0300G150P150G075,,,,,,,,,28410109,27213219,83449109,155.39800000000002,,
VehicularWifi-COL-none,,,,,,,,,115566,378492,2135794,3.4566666666666666,,
