name,cfp-Bplaces,cfp-Btransitions,cfp-Barcs,cfp-Aplaces,cfp-Atransitions,cfp-Aarcs,cfp-unfoldingtime,colorfixedpoint,mcc-Aplaces,mcc-Atransitions,mcc-Aarcs,mcc-unfoldingtime,size_ratio,unfolding_ratio
SharedMemory-COL-001000,6.0,5.0,16.0,1004001.0,2002000.0,8004000.0,9.791237187499998,8.440625e-05,1004001,2002000,8004000,9.346,1.0,1.0476483622672799
SharedMemory-COL-002000,6.0,5.0,16.0,4008001.0,8004000.0,32008000.0,44.38815312500001,7.7125e-05,4008001,8004000,32008000,41.234,1.0,1.0764958589998546
FamilyReunion-COL-L01200M0120C060P060G030,104.0,66.0,198.0,4612908.0,4405329.0,13507769.0,24.320678125,0.0006045937499999999,4614109,4405329,13507769,20.76366666666667,0.9998668431447725,1.1713385265327254
FamilyReunion-COL-L00800M0080C040P040G020,104.0,66.0,198.0,2075308.0,1976909.0,6061249.0,10.680144999999998,0.0006126562499999999,2076109,1976909,6061249,9.103666666666667,0.9998023694935477,1.1732368997382006
FamilyReunion-COL-L00200M0020C010P010G005,104.0,66.0,198.0,143908.0,134279.0,411469.0,0.67832028125,0.00059884375,144109,134279,411469,0.5773333333333334,0.9992779861200913,1.1759569139722863
QuasiCertifProtocol-COL-18,30.0,26.0,77.0,1398.0,296.0,3119.0,0.0030650624999999996,0.02560784375,1398,296,3119,0.024000000000000004,1.0,1.1947044270833331
FamilyReunion-COL-L00400M0040C020P020G001,104.0,66.0,198.0,537708.0,508489.0,1558729.0,2.8783690625,0.0005940625,538109,508489,1558729,2.267,0.9996168538445516,1.2699440339655932
Philosophers-COL-000500,5.0,5.0,15.0,2500.0,2500.0,8000.0,0.006964406249999998,6.98125e-05,2500,2500,8000,0.005333333333333333,1.0,1.3189160156249997
BART-COL-060,4.0,7.0,26.0,9223.0,12900.0,104760.0,0.11998659374999997,8.301668125,15032,19380,36060,5.076999999999999,0.6428862024875044,1.6587856448197758
Philosophers-COL-002000,5.0,5.0,15.0,10000.0,10000.0,32000.0,0.032636562499999994,6.399999999999997e-05,10000,10000,32000,0.018333333333333333,1.0,1.7836670454545451
BART-COL-050,4.0,7.0,26.0,7723.0,10750.0,87300.0,0.09341656250000001,6.159001875,12572,16150,30050,3.4869999999999997,0.6431655177216071,1.7930652244049328
Philosophers-COL-001000,5.0,5.0,15.0,5000.0,5000.0,16000.0,0.0152053125,6.35e-05,5000,5000,16000,0.008,1.0,1.9086015625
TokenRing-COL-100,1.0,2.0,4.0,10201.0,1010101.0,4040404.0,4.554311875,10.627484375,10201,1010101,4040404,6.715,1.0,2.2608780714817573
Peterson-COL-5,11.0,14.0,42.0,864.0,1302.0,4068.0,0.005752625000000001,0.06541759375,864,1302,4068,0.02733333333333333,1.0,2.603788490853659
BridgeAndVehicles-COL-V20P10N10,15.0,11.0,56.0,68.0,548.0,4070.0,0.00482846875,0.7058805624999996,68,548,4070,0.2403333333333333,1.0,2.9571804351594997
Philosophers-COL-005000,5.0,5.0,15.0,25000.0,25000.0,80000.0,0.10747240625,7.646875e-05,25000,25000,80000,0.033,1.0,3.259056818181818
TokenRing-COL-010,1.0,2.0,4.0,121.0,1111.0,4444.0,0.0048764375,0.11707265624999998,121,1111,4444,0.034666666666666665,1.0,3.517762319711538
BridgeAndVehicles-COL-V20P10N20,15.0,11.0,56.0,78.0,968.0,7350.0,0.0047195312500000015,1.4562606249999999,78,968,7350,0.323,1.0,4.523158378482972
Philosophers-COL-010000,5.0,5.0,15.0,50000.0,50000.0,160000.0,0.29334675000000004,6.784374999999999e-05,50000,50000,160000,0.06166666666666667,1.0,4.758074493243244
BridgeAndVehicles-COL-V20P20N20,15.0,11.0,56.0,78.0,968.0,7350.0,0.05042793749999998,1.3932228125000004,78,968,7350,0.291,1.0,4.960999140893472
BridgeAndVehicles-COL-V20P20N10,15.0,11.0,56.0,68.0,548.0,4070.0,0.01528478125,0.71936184375,68,548,4070,0.14666666666666664,1.0,5.0089542613636375
QuasiCertifProtocol-COL-28,30.0,26.0,77.0,2998.0,446.0,6489.0,0.006359906250000001,0.26700256250000004,2998,446,6489,0.043666666666666666,1.0,6.260209208015268
BridgeAndVehicles-COL-V20P10N50,15.0,11.0,56.0,108.0,2228.0,17190.0,0.01093625,3.8926975000000015,108,2228,17190,0.5126666666666667,1.0,7.614370123537063
Peterson-COL-6,11.0,14.0,42.0,1372.0,2114.0,6608.0,0.009292656249999998,0.1399879375,1372,2114,6608,0.019,1.0,7.856873355263158
Peterson-COL-7,11.0,14.0,42.0,2048.0,3208.0,10032.0,0.01429515625,0.28908978125,2048,3208,10032,0.03366666666666667,1.0,9.011433787128713
BridgeAndVehicles-COL-V20P20N50,15.0,11.0,56.0,108.0,2228.0,17190.0,0.01097675,3.8757753124999996,108,2228,17190,0.39866666666666667,1.0,9.74937808319398
QuasiCertifProtocol-COL-32,30.0,26.0,77.0,3806.0,506.0,8173.0,0.008009500000000001,0.6018569374999999,3806,506,8173,0.062,1.0,9.836555443548386
TokenRing-COL-050,1.0,2.0,4.0,2601.0,127551.0,510204.0,0.5293169687499999,9.252534375000003,2601,127551,510204,0.9380000000000001,1.0,10.428412946428573
TokenRing-COL-015,1.0,2.0,4.0,256.0,3616.0,14464.0,0.015771312500000002,0.7037097187500002,256,3616,14464,0.06399999999999999,1.0,11.241891113281255
Philosophers-COL-050000,5.0,5.0,15.0,250000.0,250000.0,800000.0,3.3952053124999995,7.556249999999999e-05,250000,250000,800000,0.297,1.0,11.431922138047137
TokenRing-COL-040,1.0,2.0,4.0,1681.0,65641.0,262564.0,0.26207546875,8.5351175,1681,65641,262564,0.5483333333333333,1.0,16.043513012917934
Philosophers-COL-100000,5.0,5.0,15.0,500000.0,500000.0,1600000.0,10.756946874999999,7.840625e-05,500000,500000,1600000,0.664,1.0,16.20033927899096
BridgeAndVehicles-COL-V50P20N50,15.0,11.0,56.0,168.0,5408.0,42330.0,0.026245937500000007,46.1563625,168,5408,42330,2.1246666666666667,1.0,21.736401837543145
BridgeAndVehicles-COL-V50P50N20,15.0,11.0,56.0,138.0,2348.0,18090.0,0.011339781250000004,19.498190625000003,138,2348,18090,0.896,1.0,21.774029471261166
BridgeAndVehicles-COL-V50P20N10,15.0,11.0,56.0,128.0,1328.0,10010.0,0.0061953125,9.899397500000003,128,1328,10010,0.45233333333333325,1.0,21.898878730655866
BridgeAndVehicles-COL-V50P50N50,15.0,11.0,56.0,168.0,5408.0,42330.0,0.02632609375,46.57200625000001,168,5408,42330,2.092333333333333,1.0,22.270988853154382
BridgeAndVehicles-COL-V50P20N20,15.0,11.0,56.0,138.0,2348.0,18090.0,0.011127000000000003,19.542740625,138,2348,18090,0.867,1.0,22.553480536332177
BridgeAndVehicles-COL-V50P50N10,15.0,11.0,56.0,128.0,1328.0,10010.0,0.0063411249999999995,10.293049999999997,128,1328,10010,0.43999999999999995,1.0,23.407707102272724
TokenRing-COL-030,1.0,2.0,4.0,961.0,27931.0,111724.0,0.10183381250000001,6.0019665625,961,27931,111724,0.21133333333333335,1.0,28.88233615930599
TokenRing-COL-020,1.0,2.0,4.0,441.0,8421.0,33684.0,0.03737368749999999,2.5834521874999994,441,8421,33684,0.08733333333333333,1.0,30.00945658396946
BridgeAndVehicles-COL-V80P50N50,15.0,11.0,56.0,228.0,8588.0,67470.0,0.04224175,176.22025000000002,228,8588,67470,5.6803333333333335,1.0,31.030307801772196
BridgeAndVehicles-COL-V80P20N50,15.0,11.0,56.0,228.0,8588.0,67470.0,0.041805062500000004,178.00418749999994,228,8588,67470,5.636333333333333,1.0,31.588974965255183
BridgeAndVehicles-COL-V80P20N10,15.0,11.0,56.0,188.0,2108.0,15950.0,0.010027906250000001,38.773628125,188,2108,15950,1.157,1.0,33.52087816011236
BridgeAndVehicles-COL-V80P50N20,15.0,11.0,56.0,198.0,3728.0,28830.0,0.01785303125,74.186153125,198,3728,28830,2.1666666666666665,1.0,34.24800284134616
BridgeAndVehicles-COL-V80P20N20,15.0,11.0,56.0,198.0,3728.0,28830.0,0.017659718750000004,74.00868125,198,3728,28830,2.156333333333333,1.0,34.32972992831195
BridgeAndVehicles-COL-V80P50N10,15.0,11.0,56.0,188.0,2108.0,15950.0,0.009883125000000001,38.99245937499999,188,2108,15950,1.1283333333333332,1.0,34.566330132939434
FamilyReunion-COL-L03000M0300G150P150G075,,,,,,,,,28410109,27213219,83449109,155.39800000000002,,
VehicularWifi-COL-none,,,,,,,,,115566,378492,2135794,3.4566666666666666,,
