name,cfp-Bplaces,cfp-Btransitions,cfp-Barcs,cfp-Aplaces,cfp-Atransitions,cfp-Aarcs,cfp-unfoldingtime,colorfixedpoint,mcc-Aplaces,mcc-Atransitions,mcc-Aarcs,mcc-unfoldingtime,size_ratio,unfolding_ratio
PolyORBNT-COL-S10J80,48.0,38.0,140.0,1614.0,13500.0,119759.0,0.078716375,0.0005183125000000001,1694,13580,119919,0.14833333333333334,0.9895246824669373,0.5341664325842697
SharedMemory-COL-000100,6.0,5.0,16.0,10401.0,20200.0,80400.0,0.07455190625,8.543750000000001e-05,10401,20200,80400,0.13833333333333334,1.0,0.5395470632530119
GlobalResAllocation-COL-05,5.0,7.0,29.0,75.0,56105.0,492760.0,0.3244728125000001,0.00024228124999999996,75,56105,492760,0.6006666666666667,1.0,0.5405911660654829
PolyORBNT-COL-S10J60,48.0,38.0,140.0,1234.0,12920.0,116879.0,0.07611975000000001,0.0005219374999999999,1294,12980,116999,0.1416666666666667,0.9915931063472047,0.5410001470588235
Peterson-COL-6,11.0,14.0,42.0,1372.0,2114.0,6608.0,0.007929499999999997,0.0024024062499999996,1372,2114,6608,0.019,1.0,0.543784539473684
PolyORBLF-COL-S06J04T08,81.0,65.0,254.0,810.0,14014.0,118428.0,0.08061821875,0.0018516562499999998,810,14014,118428,0.15133333333333335,1.0,0.5449551211453744
PhilosophersDyn-COL-10,8.0,7.0,33.0,170.0,2310.0,18190.0,0.010884906250000001,0.00020825,170,2310,18190,0.02,1.0,0.5546578125
PolyORBNT-COL-S10J30,48.0,38.0,140.0,664.0,12050.0,112559.0,0.07207165625,0.0005199062500000001,694,12080,112619,0.13,0.9953029591357445,0.5583966346153846
SharedMemory-COL-000050,6.0,5.0,16.0,2701.0,5100.0,20200.0,0.01685984375,8.7e-05,2701,5100,20200,0.029333333333333333,1.0,0.5777333096590909
TokenRing-COL-050,1.0,2.0,4.0,2601.0,127551.0,510204.0,0.55632371875,0.00042462500000000003,2601,127551,510204,0.9380000000000001,1.0,0.5935483408848613
GlobalResAllocation-COL-06,5.0,7.0,29.0,102.0,136662.0,1226388.0,0.81409890625,0.00023762499999999993,102,136662,1226388,1.3210000000000002,1.0,0.6164546035200605
FamilyReunion-COL-L00050M0005C002P002G001,104.0,66.0,198.0,12194.0,10560.0,32238.0,0.040098875,0.0006014375,12245,10560,32238,0.06566666666666666,0.9977636483227362,0.6198017131979696
GlobalResAllocation-COL-07,5.0,7.0,29.0,133.0,291067.0,2652580.0,1.802153125,0.00024209375,133,291067,2652580,2.758333333333333,1.0,0.6534363330815711
GlobalResAllocation-COL-11,5.0,7.0,29.0,297.0,2705087.0,25497868.0,17.15168125,0.00024124999999999996,297,2705087,25497868,25.87966666666667,1.0,0.6627567008848644
GlobalResAllocation-COL-09,5.0,7.0,29.0,207.0,1003437.0,9334944.0,6.349872812500002,0.00024221875,207,1003437,9334944,9.433,1.0,0.6731808577599918
GlobalResAllocation-COL-10,5.0,7.0,29.0,250.0,1688410.0,15821020.0,10.743784375,0.00023950000000000002,250,1688410,15821020,15.884666666666666,1.0,0.6763770433751627
TokenRing-COL-200,1.0,2.0,4.0,40401.0,8040201.0,32160804.0,39.19787187499999,0.004830656250000002,40401,8040201,32160804,55.19833333333333,1.0,0.7102153301352696
PhilosophersDyn-COL-20,8.0,7.0,33.0,540.0,17220.0,140780.0,0.08326762500000001,0.00021415625000000002,540,17220,140780,0.11433333333333333,1.0,0.7301613520408164
TokenRing-COL-100,1.0,2.0,4.0,10201.0,1010101.0,4040404.0,5.1814921875,0.00094715625,10201,1010101,4040404,6.715,1.0,0.7717705649664929
Philosophers-COL-000200,5.0,5.0,15.0,1000.0,1000.0,3200.0,0.0027684999999999997,6.609375e-05,1000,1000,3200,0.0033333333333333335,1.0,0.8503781249999999
SharedMemory-COL-000200,6.0,5.0,16.0,40801.0,80400.0,320800.0,0.3334515624999999,8.268750000000001e-05,40801,80400,320800,0.36933333333333335,1.0,0.90307107400722
FamilyReunion-COL-L00100M0010C005P005G002,104.0,66.0,198.0,40605.0,36871.0,112728.0,0.15818928124999995,0.0005970937499999998,40706,36871,112728,0.16166666666666665,0.998698067726259,0.9821837628865977
PhilosophersDyn-COL-80,8.0,7.0,33.0,6960.0,1043280.0,8780720.0,6.419124687499999,0.00020328125,6960,1043280,8780720,6.4736666666666665,1.0,0.9916061946475464
SharedMemory-COL-002000,6.0,5.0,16.0,4008001.0,8004000.0,32008000.0,41.63648750000001,8.490625000000002e-05,4008001,8004000,32008000,41.234,1.0,1.0097631179669693
PhilosophersDyn-COL-50,8.0,7.0,33.0,2850.0,257550.0,2154950.0,1.585606875,0.00021043749999999999,2850,257550,2154950,1.5543333333333333,1.0,1.0202556160197298
SharedMemory-COL-001000,6.0,5.0,16.0,1004001.0,2002000.0,8004000.0,9.944308750000001,8.009374999999998e-05,1004001,2002000,8004000,9.346,1.0,1.0640261977049006
SharedMemory-COL-000500,6.0,5.0,16.0,252001.0,501000.0,2002000.0,2.5756409375,8.134375e-05,252001,501000,2002000,2.329,1.0,1.1059348566981535
FamilyReunion-COL-L00800M0080C040P040G020,104.0,66.0,198.0,2075308.0,1976909.0,6061249.0,10.516683125000004,0.0005950625000000001,2076109,1976909,6061249,9.103666666666667,0.9998023694935477,1.1552793585917767
FamilyReunion-COL-L00200M0020C010P010G005,104.0,66.0,198.0,143908.0,134279.0,411469.0,0.67252771875,0.0006001562499999999,144109,134279,411469,0.5773333333333334,0.9992779861200913,1.1659258804849884
FamilyReunion-COL-L01200M0120C060P060G030,104.0,66.0,198.0,4612908.0,4405329.0,13507769.0,24.3228875,0.0006109687500000002,4614109,4405329,13507769,20.76366666666667,0.9998668431447725,1.1714452393804882
FamilyReunion-COL-L00400M0040C020P020G001,104.0,66.0,198.0,537708.0,508489.0,1558729.0,2.8195228124999994,0.0005987499999999999,538109,508489,1558729,2.267,0.9996168538445516,1.243988338112042
Philosophers-COL-000500,5.0,5.0,15.0,2500.0,2500.0,8000.0,0.007046093750000001,7.45e-05,2500,2500,8000,0.005333333333333333,1.0,1.3351113281250002
BART-COL-002,4.0,7.0,26.0,8572.0,837426.0,7711216.0,7.837210624999999,0.005926281249999999,764,646,1202,5.252666666666667,599.9985815602837,1.4931724025098358
Philosophers-COL-002000,5.0,5.0,15.0,10000.0,10000.0,32000.0,0.033675625,6.459374999999998e-05,10000,10000,32000,0.018333333333333333,1.0,1.8403755681818184
Philosophers-COL-001000,5.0,5.0,15.0,5000.0,5000.0,16000.0,0.014725624999999999,6.665625e-05,5000,5000,16000,0.008,1.0,1.8490351562499998
Philosophers-COL-005000,5.0,5.0,15.0,25000.0,25000.0,80000.0,0.11070937500000001,7.428125e-05,25000,25000,80000,0.033,1.0,3.3570804924242426
Philosophers-COL-010000,5.0,5.0,15.0,50000.0,50000.0,160000.0,0.30502006249999997,7.271874999999999e-05,50000,50000,160000,0.06166666666666667,1.0,4.947450506756756
BART-COL-005,4.0,7.0,26.0,9067.0,2093565.0,19278040.0,19.358478124999998,0.006732843750000001,1502,1615,3005,3.625,674.5691369906962,5.342127163793103
BART-COL-010,4.0,7.0,26.0,9892.0,4187130.0,38556080.0,38.535515624999995,0.006774843749999999,2732,3230,6010,3.7996666666666665,703.9620932572963,10.143597807373453
Philosophers-COL-050000,5.0,5.0,15.0,250000.0,250000.0,800000.0,3.375854375000001,7.68125e-05,250000,250000,800000,0.297,1.0,11.36677167508418
Philosophers-COL-100000,5.0,5.0,15.0,500000.0,500000.0,1600000.0,10.559528125,7.881250000000003e-05,500000,500000,1600000,0.664,1.0,15.90302249623494
BART-COL-020,4.0,7.0,26.0,11542.0,8374260.0,77112160.0,78.46421874999999,0.0067324375000000014,5192,6460,12020,3.502333333333334,719.6877789220734,22.40533487793851
BART-COL-030,4.0,7.0,26.0,13192.0,12561390.0,115668240.0,120.19293750000001,0.0060425,7652,9690,18030,5.0616666666666665,725.0941067927574,23.746917352650648
BART-COL-040,4.0,7.0,26.0,14842.0,16748520.0,154224320.0,157.27428125,0.00602,10112,12920,24040,5.341333333333334,727.8291941646405,29.445887652895653
BART-COL-050,,,,,,,,,12572,16150,30050,3.4869999999999997,,
BART-COL-060,,,,,,,,,15032,19380,36060,5.076999999999999,,
FamilyReunion-COL-L03000M0300G150P150G075,,,,,,,,,28410109,27213219,83449109,155.39800000000002,,
VehicularWifi-COL-none,,,,,,,,,115566,378492,2135794,3.4566666666666666,,
