name,Bplaces,Btransitions,Barcs,cfp-Aplaces,cfp-Atransitions,cfp-Aarcs,cfp-unfoldingtime,colorfixedpoint,trunk-Aplaces,trunk-Atransitions,trunk-Aarcs,trunk-unfoldingtime,size_ratio,unfolding_ratio
BridgeAndVehicles-COL-V50P20N20,15,11,56,138,2348,18090,0.011127000000000003,19.542740625,138.0,2348.0,18090.0,0.019189593749999997,1.0,1018.9828862322842
BridgeAndVehicles-COL-V80P20N10,15,11,56,188,2108,15950,0.010027906250000001,38.773628125,188.0,2108.0,15950.0,0.021991843750000007,1.0,1763.5472710763504
BridgeAndVehicles-COL-V80P50N10,15,11,56,188,2108,15950,0.009883125000000001,38.99245937499999,188.0,2108.0,15950.0,0.021980124999999996,1.0,1774.436792329434
BridgeAndVehicles-COL-V80P20N20,15,11,56,198,3728,28830,0.017659718750000004,74.00868125,198.0,3728.0,28830.0,0.040986625,1.0,1806.10969965812
BridgeAndVehicles-COL-V80P50N50,15,11,56,228,8588,67470,0.04224175,176.22025000000002,228.0,8588.0,67470.0,0.09724050000000002,1.0,1812.6448521963582
BridgeAndVehicles-COL-V80P50N20,15,11,56,198,3728,28830,0.01785303125,74.186153125,198.0,3728.0,28830.0,0.04085734375,1.0,1816.173038812637
BridgeAndVehicles-COL-V80P20N50,15,11,56,228,8588,67470,0.041805062500000004,178.00418749999994,228.0,8588.0,67470.0,0.09734712499999999,1.0,1828.9804918481152
BART-COL-002,4,7,26,514,424,3440,0.00747740625,3.3727821875,,,,,,
BART-COL-005,4,7,26,997,1095,8910,0.010425875,2.98443875,,,,,,
BART-COL-010,4,7,26,1723,2150,17460,0.01970409375,2.7810709375,,,,,,
BART-COL-020,4,7,26,3223,4300,34920,0.03749715625000001,3.610830312499999,,,,,,
BART-COL-030,4,7,26,4723,6450,52380,0.06467400000000001,4.0850515625,,,,,,
BART-COL-040,4,7,26,6223,8600,69840,0.07640262500000002,4.860100937499999,,,,,,
BART-COL-050,4,7,26,7723,10750,87300,0.09341656250000001,6.159001875,,,,,,
BART-COL-060,4,7,26,9223,12900,104760,0.11998659374999997,8.301668125,,,,,,
SharedMemory-COL-002000,6,5,16,4008001,8004000,32008000,44.38815312500001,7.7125e-05,,,,,,
Sudoku-COL-AN01,4,1,4,4,1,4,2.8281249999999996e-05,6.693750000000001e-05,,,,,,
Sudoku-COL-AN02,4,1,4,20,8,32,7.565625e-05,7.131250000000002e-05,,,,,,
Sudoku-COL-AN03,4,1,4,54,27,108,0.00018059374999999998,7.159374999999999e-05,,,,,,
Sudoku-COL-AN04,4,1,4,112,64,256,0.000361125,6.753125e-05,,,,,,
Sudoku-COL-AN05,4,1,4,200,125,500,0.0006665625000000001,6.156249999999999e-05,,,,,,
Sudoku-COL-AN06,4,1,4,324,216,864,0.0011177500000000003,6.528124999999999e-05,,,,,,
Sudoku-COL-AN07,4,1,4,490,343,1372,0.001730625,6.696875e-05,,,,,,
Sudoku-COL-AN08,4,1,4,704,512,2048,0.00252340625,6.824999999999998e-05,,,,,,
Sudoku-COL-AN09,4,1,4,972,729,2916,0.0035621562499999994,6.334375e-05,,,,,,
Sudoku-COL-AN10,4,1,4,1300,1000,4000,0.00484075,6.540625000000001e-05,,,,,,
Sudoku-COL-AN11,4,1,4,1694,1331,5324,0.006310437499999998,7.634375e-05,,,,,,
Sudoku-COL-AN12,4,1,4,2160,1728,6912,0.00823403125,6.453125e-05,,,,,,
Sudoku-COL-AN13,4,1,4,2704,2197,8788,0.010620187499999998,6.859375e-05,,,,,,
Sudoku-COL-AN14,4,1,4,3332,2744,10976,0.013092781250000005,6.940625000000001e-05,,,,,,
Sudoku-COL-AN15,4,1,4,4050,3375,13500,0.016340593750000004,7.403125e-05,,,,,,
Sudoku-COL-AN16,4,1,4,4864,4096,16384,0.0202363125,7.4625e-05,,,,,,
Sudoku-COL-BN01,5,1,5,5,1,5,3.684375000000001e-05,0.00011293749999999999,,,,,,
Sudoku-COL-BN04,5,1,5,128,64,320,0.00062365625,0.00045853124999999995,,,,,,
Sudoku-COL-BN09,5,1,5,1053,729,3645,0.020832312499999995,0.0022794062500000006,,,,,,
Sudoku-COL-BN16,5,1,5,5120,4096,20480,0.471042375,0.008457,,,,,,
