name,Bplaces,Btransitions,Barcs,cfp-Aplaces,cfp-Atransitions,cfp-Aarcs,cfp-unfoldingtime,colorfixedpoint,trunk-Aplaces,trunk-Atransitions,trunk-Aarcs,trunk-unfoldingtime,size_ratio,unfolding_ratio
BridgeAndVehicles-COL-V20P10N50,15,11,56,108,2228,17190,0.008648125,0.0168084375,108.0,2228.0,17190.0,0.012151375,1.0,2.094953246031827
BridgeAndVehicles-COL-V20P20N50,15,11,56,108,2228,17190,0.008702999999999997,0.01701346875,108.0,2228.0,17190.0,0.012111187499999999,1.0,2.123364760887403
DatabaseWithMutex-COL-02,11,8,22,38,32,88,0.0001764375,0.00012428125,38.0,32.0,88.0,0.0001361875,1.0,2.208122992198256
SafeBus-COL-03,20,14,68,60,97,568,0.0005032499999999999,0.0005016874999999999,60.0,97.0,568.0,0.00043515625,1.0,2.3093716337522436
QuasiCertifProtocol-COL-02,30,26,77,86,56,223,0.00029315625,0.0003235937500000001,86.0,56.0,223.0,0.00024953124999999997,1.0,2.4716343143393873
DotAndBoxes-COL-3,8,8,44,132,1072,11968,0.009654500000000003,0.015233125,136.0,1096.0,12064.0,0.0098603125,0.9772727272727273,2.5240199030203154
QuasiCertifProtocol-COL-06,30,26,77,270,116,659,0.000682125,0.0009260937499999998,270.0,116.0,659.0,0.0006321874999999998,1.0,2.5438952051408803
LamportFastMutEx-COL-2,18,17,68,44,62,256,0.00033546874999999994,0.0006771875,69.0,96.0,402.0,0.00036434375000000003,0.6424242424242425,2.779397890042027
BridgeAndVehicles-COL-V50P20N10,15,11,56,128,1328,10010,0.0051769375,0.023791125000000007,128.0,1328.0,10010.0,0.010358031249999998,1.0,2.7966764919733187
Peterson-COL-4,11,14,42,500,730,2280,0.0029009687499999995,0.00415165625,500.0,730.0,2280.0,0.002513125,1.0,2.8063168366078086
DotAndBoxes-COL-2,8,8,44,54,64,576,0.0007049375,0.0034726250000000005,66.0,164.0,1616.0,0.0014866562500000006,0.5130434782608696,2.810039308010846
BridgeAndVehicles-COL-V50P50N10,15,11,56,128,1328,10010,0.00518984375,0.024200375000000003,128.0,1328.0,10010.0,0.010354468750000003,1.0,2.8384091409807954
