name,Bplaces,Btransitions,Barcs,cfp-Aplaces,cfp-Atransitions,cfp-Aarcs,cfp-unfoldingtime,colorfixedpoint,trunk-Aplaces,trunk-Atransitions,trunk-Aarcs,trunk-unfoldingtime,size_ratio,unfolding_ratio
BridgeAndVehicles-COL-V50P20N10,15,11,56,128,1328,10010,0.00513565625,0.82830359375,128.0,1328.0,10010.0,0.010358031249999998,1.0,80.46309476040634
BridgeAndVehicles-COL-V50P50N20,15,11,56,138,2348,18090,0.0125628125,1.5852137500000005,138.0,2348.0,18090.0,0.019196000000000005,1.0,83.23486989476974
BridgeAndVehicles-COL-V50P20N20,15,11,56,138,2348,18090,0.009091156250000001,1.6019631250000002,138.0,2348.0,18090.0,0.019189593749999997,1.0,83.95457987483452
BridgeAndVehicles-COL-V10P10N10,15,11,56,48,288,2090,0.00142021875,0.113355625,48.0,288.0,2090.0,0.0012886875000000001,1.0,89.06413987099276
BridgeAndVehicles-COL-V20P10N10,15,11,56,68,548,4070,0.00271596875,0.7142197187499998,68.0,548.0,4070.0,0.00291065625,1.0,246.31410442232738
BridgeAndVehicles-COL-V20P20N10,15,11,56,68,548,4070,0.002680406250000001,0.7145988437499999,68.0,548.0,4070.0,0.00290428125,1.0,246.97306777709628
BridgeAndVehicles-COL-V20P20N20,15,11,56,78,968,7350,0.004770000000000001,1.5096115625,78.0,968.0,7350.0,0.00527165625,1.0,287.2686477802872
BridgeAndVehicles-COL-V20P10N20,15,11,56,78,968,7350,0.004769406249999999,1.5160012500000006,78.0,968.0,7350.0,0.0052734375,1.0,288.3831762962964
BART-COL-002,4,7,26,6815,436390,3906384,3.9731053124999995,0.13147328125,,,,,,
BART-COL-005,4,7,26,6126,916800,8353470,8.3946403125,0.13832809375,,,,,,
BART-COL-010,4,7,26,6901,1833600,16706940,16.85740625,0.15333096875,,,,,,
BART-COL-020,4,7,26,8451,3667200,33413880,33.730425000000004,0.3017453125,,,,,,
BART-COL-030,4,7,26,12359,6545850,58595760,59.899428125,0.728830625,,,,,,
BART-COL-040,4,7,26,14339,8727800,78127680,80.1561875,1.5799887499999998,,,,,,
BART-COL-050,4,7,26,13101,9168000,83534700,85.26112499999999,2.8928874999999996,,,,,,
BART-COL-060,4,7,26,18299,13091700,117191520,119.97071875,2.9708328124999994,,,,,,
SharedMemory-COL-002000,6,5,16,4008001,8004000,32008000,43.71885625,8.137500000000001e-05,,,,,,
Sudoku-COL-AN01,4,1,4,4,1,4,2.7718749999999996e-05,6.359374999999998e-05,,,,,,
Sudoku-COL-AN02,4,1,4,20,8,32,7.33125e-05,6.396874999999999e-05,,,,,,
Sudoku-COL-AN03,4,1,4,54,27,108,0.000177625,6.974999999999997e-05,,,,,,
Sudoku-COL-AN04,4,1,4,112,64,256,0.0003591875,6.459375e-05,,,,,,
Sudoku-COL-AN05,4,1,4,200,125,500,0.0006674375,6.509375e-05,,,,,,
Sudoku-COL-AN06,4,1,4,324,216,864,0.0011025624999999998,7.084375000000002e-05,,,,,,
Sudoku-COL-AN07,4,1,4,490,343,1372,0.00170475,6.284375e-05,,,,,,
Sudoku-COL-AN08,4,1,4,704,512,2048,0.00249340625,6.924999999999999e-05,,,,,,
Sudoku-COL-AN09,4,1,4,972,729,2916,0.00351421875,6.206249999999998e-05,,,,,,
Sudoku-COL-AN10,4,1,4,1300,1000,4000,0.0048459375,7.065625e-05,,,,,,
Sudoku-COL-AN11,4,1,4,1694,1331,5324,0.0063443125,6.693749999999997e-05,,,,,,
Sudoku-COL-AN12,4,1,4,2160,1728,6912,0.008365937499999998,6.440625e-05,,,,,,
Sudoku-COL-AN13,4,1,4,2704,2197,8788,0.010691625000000003,7.3375e-05,,,,,,
Sudoku-COL-AN14,4,1,4,3332,2744,10976,0.013181062500000002,6.656250000000001e-05,,,,,,
Sudoku-COL-AN15,4,1,4,4050,3375,13500,0.01608784375,6.31875e-05,,,,,,
Sudoku-COL-AN16,4,1,4,4864,4096,16384,0.020360500000000007,7.521874999999998e-05,,,,,,
Sudoku-COL-BN01,5,1,5,5,1,5,3.2437499999999996e-05,0.00010515625,,,,,,
Sudoku-COL-BN04,5,1,5,128,64,320,0.0006169687500000001,0.00044465624999999996,,,,,,
Sudoku-COL-BN09,5,1,5,1053,729,3645,0.02086246875,0.00228271875,,,,,,
Sudoku-COL-BN16,5,1,5,5120,4096,20480,0.47499637499999997,0.0085146875,,,,,,
