name,Bplaces,Btransitions,Barcs,cfp-Aplaces,cfp-Atransitions,cfp-Aarcs,cfp-unfoldingtime,colorfixedpoint,trunk-Aplaces,trunk-Atransitions,trunk-Aarcs,trunk-unfoldingtime,size_ratio,unfolding_ratio
BridgeAndVehicles-COL-V50P20N50,15,11,56,168,5408,42330,0.025869071428571425,46.31977142857143,168.0,5408.0,42330.0,0.04580875000000001,1.0,1011.7202608671922
BridgeAndVehicles-COL-V50P50N20,15,11,56,138,2348,18090,0.011199222222222222,19.423700000000004,138.0,2348.0,18090.0,0.019196000000000005,1.0,1012.4452605866961
BridgeAndVehicles-COL-V80P50N10,15,11,56,188,2108,15950,0.009968999999999999,38.29262307692308,188.0,2108.0,15950.0,0.021980124999999996,1.0,1742.601194348216
BridgeAndVehicles-COL-V80P20N20,15,11,56,198,3728,28830,0.017549538461538464,72.92673076923077,198.0,3728.0,28830.0,0.040986625,1.0,1779.7093639130403
BridgeAndVehicles-COL-V80P20N50,15,11,56,228,8588,67470,0.0411784,173.58780000000002,228.0,8588.0,67470.0,0.09734712499999999,1.0,1783.6066386141351
BridgeAndVehicles-COL-V80P50N50,15,11,56,228,8588,67470,0.04176125,174.61833333333334,228.0,8588.0,67470.0,0.09724050000000002,1.0,1796.166150763656
BridgeAndVehicles-COL-V80P20N10,15,11,56,188,2108,15950,0.010117,39.81914444444445,188.0,2108.0,15950.0,0.021991843750000007,1.0,1811.092416680363
BridgeAndVehicles-COL-V80P50N20,15,11,56,198,3728,28830,0.0176821,74.18629,198.0,3728.0,28830.0,0.04085734375,1.0,1816.1722052721552
BART-COL-002,4,7,26,523,430,3492,0.0045456,3.9816890000000003,,,,,,
BART-COL-005,4,7,26,973,1075,8730,0.010262357142857143,2.091555,,,,,,
BART-COL-010,4,7,26,1723,2150,17460,0.019326199999999998,2.287479,,,,,,
BART-COL-020,4,7,26,3223,4300,34920,0.03773418181818182,2.4175454545454547,,,,,,
BART-COL-030,4,7,26,4723,6450,52380,0.05993479999999999,3.390766,,,,,,
BART-COL-040,4,7,26,6223,8600,69840,0.077017375,4.201553125000001,,,,,,
BART-COL-050,4,7,26,7723,10750,87300,0.0939745,4.99062,,,,,,
BART-COL-060,4,7,26,9223,12900,104760,0.11579624999999999,7.6299850000000005,,,,,,
SharedMemory-COL-002000,6,5,16,4008001,8004000,32008000,39.42590833333333,7.400000000000001e-05,,,,,,
Sudoku-COL-AN01,4,1,4,4,1,4,2.978571428571429e-05,6.771428571428571e-05,,,,,,
Sudoku-COL-AN02,4,1,4,20,8,32,7.728571428571429e-05,7.435714285714286e-05,,,,,,
Sudoku-COL-AN03,4,1,4,54,27,108,0.00018250000000000002,7.199999999999999e-05,,,,,,
Sudoku-COL-AN04,4,1,4,112,64,256,0.0003635384615384615,7.130769230769231e-05,,,,,,
Sudoku-COL-AN05,4,1,4,200,125,500,0.0006680666666666667,6.620000000000001e-05,,,,,,
Sudoku-COL-AN06,4,1,4,324,216,864,0.0011132499999999999,7.508333333333333e-05,,,,,,
Sudoku-COL-AN07,4,1,4,490,343,1372,0.0017060000000000003,7.2e-05,,,,,,
Sudoku-COL-AN08,4,1,4,704,512,2048,0.0025206,7.3e-05,,,,,,
Sudoku-COL-AN09,4,1,4,972,729,2916,0.0035130000000000005,6.31764705882353e-05,,,,,,
Sudoku-COL-AN10,4,1,4,1300,1000,4000,0.004816,7.471428571428572e-05,,,,,,
Sudoku-COL-AN11,4,1,4,1694,1331,5324,0.0062963333333333335,7.933333333333334e-05,,,,,,
Sudoku-COL-AN12,4,1,4,2160,1728,6912,0.008251818181818181,6.190909090909092e-05,,,,,,
Sudoku-COL-AN13,4,1,4,2704,2197,8788,0.01049076923076923,6.553846153846154e-05,,,,,,
Sudoku-COL-AN14,4,1,4,3332,2744,10976,0.013048124999999999,6.937499999999999e-05,,,,,,
Sudoku-COL-AN15,4,1,4,4050,3375,13500,0.016177333333333335,6.455555555555555e-05,,,,,,
Sudoku-COL-AN16,4,1,4,4864,4096,16384,0.0202905,6.58e-05,,,,,,
Sudoku-COL-BN01,5,1,5,5,1,5,3.584615384615384e-05,0.00010930769230769231,,,,,,
Sudoku-COL-BN04,5,1,5,128,64,320,0.0006184444444444445,0.00044655555555555556,,,,,,
Sudoku-COL-BN09,5,1,5,1053,729,3645,0.020704181818181813,0.0022689999999999997,,,,,,
Sudoku-COL-BN16,5,1,5,5120,4096,20480,0.4679850833333333,0.008439,,,,,,
