,name,Btransitions,Barcs,pw-Aplaces,pw-Atransitions,pw-Aarcs,pw-unfoldingtime,pw-colorfixedpoint,cfp-Bplaces,vd-Aplaces,vd-Atransitions,vd-Aarcs,vd-unfoldingtime,vd-colorfixedpoint,size_ratio,unfolding_ratio
GlobalResAllocation-COL-11,GlobalResAllocation-COL-11,7.0,29.0,297.0,2705087.0,25497868.0,16.523465625,15.785628125000004,5.0,297.0,2705087.0,25497868.0,17.276796875,0.00024368750000000006,1.0,0.5347423451795208
GlobalResAllocation-COL-09,GlobalResAllocation-COL-09,7.0,29.0,207.0,1003437.0,9334944.0,5.960734687499999,5.948289375,5.0,207.0,1003437.0,9334944.0,6.408363124999998,0.00023646875000000005,1.0,0.5381297040057097
PermAdmissibility-COL-20,PermAdmissibility-COL-20,16.0,83.0,168.0,592.0,3456.0,0.00197553125,0.007624000000000001,40.0,168.0,592.0,3456.0,0.00232865625,0.0028892812500000004,1.0,0.5435616973485033
DotAndBoxes-COL-3,DotAndBoxes-COL-3,8.0,44.0,116.0,752.0,8128.0,0.006489281250000002,0.03884171875,8.0,132.0,1072.0,11968.0,0.009654500000000003,0.015233125,1.3870967741935485,0.5490199863228256
NeoElection-COL-5,NeoElection-COL-5,22.0,98.0,228.0,236.0,1316.0,0.0015403749999999996,0.010184531249999995,18.0,254.0,315.0,1755.0,0.0023510312499999994,0.0041968125,1.2262931034482758,0.5584559578035008
DotAndBoxes-COL-2,DotAndBoxes-COL-2,8.0,44.0,37.0,34.0,296.0,0.00032159374999999994,0.007153343750000001,8.0,54.0,64.0,576.0,0.0007049375,0.0034726250000000005,1.6619718309859155,0.5588759103336984
AirplaneLD-COL-0200,AirplaneLD-COL-0200,15.0,56.0,1419.0,1608.0,6128.0,0.004570281249999999,0.003562343749999999,20.0,1419.0,1608.0,6128.0,0.00462975,0.00014728124999999992,1.0,0.5873910637709229
PolyORBLF-COL-S06J06T04,PolyORBLF-COL-S06J06T04,65.0,254.0,506.0,7154.0,59824.0,0.03946984375,0.034131906249999996,81.0,506.0,7154.0,59824.0,0.04181649999999999,0.00156103125,1.0,0.5893546179268835
CSRepetitions-COL-04,CSRepetitions-COL-04,5.0,15.0,117.0,176.0,624.0,0.00055653125,0.0005567812500000001,6.0,117.0,176.0,624.0,0.0005888124999999999,7.465625e-05,1.0,0.5959411665637454
AirplaneLD-COL-0100,AirplaneLD-COL-0100,15.0,56.0,719.0,808.0,3078.0,0.002326437500000001,0.00184115625,20.0,719.0,808.0,3078.0,0.0023314375,0.00015578125,1.0,0.5967997120640658
PolyORBLF-COL-S06J04T04,PolyORBLF-COL-S06J04T04,65.0,254.0,454.0,6994.0,59152.0,0.03899321875000001,0.03167878125,81.0,454.0,6994.0,59152.0,0.04069696874999999,0.0015392812500000003,1.0,0.597637678288431
AirplaneLD-COL-0500,AirplaneLD-COL-0500,15.0,56.0,3519.0,4008.0,15278.0,0.011471156249999998,0.0086246875,20.0,3519.0,4008.0,15278.0,0.01203228125,0.00015025000000000002,1.0,0.6062214357135416
Philosophers-COL-000010,Philosophers-COL-000010,5.0,15.0,50.0,50.0,160.0,0.00018868750000000005,0.00021871874999999995,5.0,50.0,50.0,160.0,0.00017415625000000005,7.428125e-05,1.0,0.60980286875815
PolyORBLF-COL-S06J04T06,PolyORBLF-COL-S06J04T06,65.0,254.0,632.0,10500.0,88770.0,0.058117218750000005,0.043399375000000004,81.0,632.0,10500.0,88770.0,0.06061874999999998,0.002111875,1.0,0.6179346910957597
AirplaneLD-COL-1000,AirplaneLD-COL-1000,15.0,56.0,7019.0,8008.0,30528.0,0.0242558125,0.017183906249999995,20.0,7019.0,8008.0,30528.0,0.025531218749999997,0.00016509375,1.0,0.6200889695951424
PolyORBLF-COL-S06J06T06,PolyORBLF-COL-S06J06T06,65.0,254.0,700.0,10740.0,89778.0,0.05953524999999999,0.0444451875,81.0,700.0,10740.0,89778.0,0.062396749999999994,0.00212834375,1.0,0.620550319861849
FamilyReunion-COL-L00010M0001C001P001G001,FamilyReunion-COL-L00010M0001C001P001G001,66.0,198.0,1475.0,1234.0,3799.0,0.00446165625,0.003753656249999999,104.0,1475.0,1234.0,3799.0,0.004522781250000001,0.00058896875,1.0,0.6222222222222225
AirplaneLD-COL-0050,AirplaneLD-COL-0050,15.0,56.0,369.0,408.0,1553.0,0.00120915625,0.0009840312499999999,20.0,369.0,408.0,1553.0,0.0012360312500000002,0.000153125,1.0,0.6333960274714315
SharedMemory-COL-000010,SharedMemory-COL-000010,5.0,16.0,131.0,210.0,800.0,0.00068753125,0.0006515312499999999,6.0,141.0,220.0,840.0,0.0007657500000000003,8.4e-05,1.0586510263929618,0.6345857642940492
PolyORBLF-COL-S06J04T08,PolyORBLF-COL-S06J04T08,65.0,254.0,810.0,14014.0,118428.0,0.07786228125,0.05481809374999999,81.0,810.0,14014.0,118428.0,0.08177812499999998,0.0026314375,1.0,0.6361872469835873
PolyORBLF-COL-S06J06T08,PolyORBLF-COL-S06J06T08,65.0,254.0,894.0,14334.0,119772.0,0.07881434375000002,0.0549780625,81.0,894.0,14334.0,119772.0,0.08341700000000002,0.0026451562500000004,1.0,0.6432514270592244
CSRepetitions-COL-03,CSRepetitions-COL-03,5.0,15.0,58.0,81.0,279.0,0.00027775,0.0002636875,6.0,58.0,81.0,279.0,0.00029443750000000005,6.840625e-05,1.0,0.6701489091538728
PolyORBLF-COL-S04J06T06,PolyORBLF-COL-S04J06T06,65.0,254.0,618.0,3190.0,21570.0,0.015236687499999997,0.011074593749999999,81.0,618.0,3190.0,21570.0,0.015995062499999997,0.0021235625,1.0,0.6886257201936906
AirplaneLD-COL-0020,AirplaneLD-COL-0020,15.0,56.0,159.0,168.0,638.0,0.00053471875,0.00048124999999999996,20.0,159.0,168.0,638.0,0.00055265625,0.00014818750000000002,1.0,0.6898280581956876
PolyORBLF-COL-S04J04T06,PolyORBLF-COL-S04J04T06,65.0,254.0,554.0,2998.0,20754.0,0.014550937499999996,0.01030321875,81.0,554.0,2998.0,20754.0,0.015368562499999995,0.00210003125,1.0,0.7028439659865741
PolyORBLF-COL-S04J06T08,PolyORBLF-COL-S04J06T08,65.0,254.0,792.0,4268.0,28832.0,0.020581656250000004,0.0143174375,81.0,792.0,4268.0,28832.0,0.021978500000000005,0.0026647187500000004,1.0,0.7061277558246051
Referendum-COL-0050,Referendum-COL-0050,3.0,6.0,151.0,101.0,251.0,0.00031350000000000003,0.00012096875,4.0,151.0,101.0,251.0,0.00028234374999999993,2.68125e-05,1.0,0.7115730417895416
PolyORBLF-COL-S04J04T08,PolyORBLF-COL-S04J04T08,65.0,254.0,712.0,4012.0,27744.0,0.019556250000000004,0.013263312500000003,81.0,712.0,4012.0,27744.0,0.0207321875,0.002636125,1.0,0.7120238881916842
Referendum-COL-0200,Referendum-COL-0200,3.0,6.0,601.0,401.0,1001.0,0.001094875,0.00042862499999999997,4.0,601.0,401.0,1001.0,0.0010593125,2.5968749999999998e-05,1.0,0.712360518542829
AirplaneLD-COL-2000,AirplaneLD-COL-2000,15.0,56.0,14019.0,16008.0,61028.0,0.05219781250000001,0.034653531249999994,20.0,14019.0,16008.0,61028.0,0.061858875,0.00015390625,1.0,0.7140106136814953
Referendum-COL-0100,Referendum-COL-0100,3.0,6.0,301.0,201.0,501.0,0.00058909375,0.00022231249999999994,4.0,301.0,201.0,501.0,0.0005482187500000001,3.115625e-05,1.0,0.7140381282495669
PolyORBLF-COL-S04J04T10,PolyORBLF-COL-S04J04T10,65.0,254.0,870.0,5034.0,34774.0,0.02438468750000001,0.016524999999999998,81.0,870.0,5034.0,34774.0,0.025939406250000005,0.00329640625,1.0,0.7146427725706779
PolyORBLF-COL-S04J06T10,PolyORBLF-COL-S04J06T10,65.0,254.0,966.0,5354.0,36134.0,0.0254571875,0.017684375000000006,81.0,966.0,5354.0,36134.0,0.027525531250000002,0.0033088749999999998,1.0,0.7147262283325968
Sudoku-COL-AN02,Sudoku-COL-AN02,1.0,4.0,20.0,8.0,32.0,6.503125e-05,0.0001275,4.0,20.0,8.0,32.0,7.46875e-05,7.018750000000002e-05,1.0,0.7524752475247527
SharedMemory-COL-000005,SharedMemory-COL-000005,5.0,16.0,41.0,55.0,200.0,0.00020646874999999997,0.00021478125,6.0,46.0,60.0,220.0,0.00024134374999999997,7.815625e-05,1.1041666666666667,0.7584569732937685
AirplaneLD-COL-4000,AirplaneLD-COL-4000,15.0,56.0,28019.0,32008.0,122028.0,0.12186993749999998,0.070301625,20.0,28019.0,32008.0,122028.0,0.14769543749999997,0.00016675000000000001,1.0,0.7694280338694751
Referendum-COL-0020,Referendum-COL-0020,3.0,6.0,61.0,41.0,101.0,0.00014862500000000002,6.137499999999999e-05,4.0,61.0,41.0,101.0,0.00013431249999999994,2.7468749999999997e-05,1.0,0.7703869047619044
Referendum-COL-0015,Referendum-COL-0015,3.0,6.0,46.0,31.0,76.0,0.00013159375,5.131250000000001e-05,4.0,46.0,31.0,76.0,0.00010940625000000002,3.399999999999999e-05,1.0,0.7840423714334529
AirplaneLD-COL-0010,AirplaneLD-COL-0010,15.0,56.0,89.0,88.0,333.0,0.0003091875,0.000278625,20.0,89.0,88.0,333.0,0.000327375,0.00014750000000000003,1.0,0.8078681552365763
Referendum-COL-0010,Referendum-COL-0010,3.0,6.0,31.0,21.0,51.0,9.796875e-05,4.000000000000001e-05,4.0,31.0,21.0,51.0,8.306250000000003e-05,3.6e-05,1.0,0.8629671574178936
CSRepetitions-COL-02,CSRepetitions-COL-02,5.0,15.0,23.0,28.0,92.0,0.00010903125,0.00012081250000000002,6.0,23.0,28.0,92.0,0.00012909374999999998,6.962499999999998e-05,1.0,0.8645819170632221
PolyORBLF-COL-S02J06T10,PolyORBLF-COL-S02J06T10,65.0,254.0,844.0,1812.0,8302.0,0.00661325,0.005659031250000001,81.0,844.0,1812.0,8302.0,0.007349124999999999,0.00330603125,1.0,0.8682294703765853
PolyORBLF-COL-S02J06T06,PolyORBLF-COL-S02J06T06,65.0,254.0,536.0,1064.0,4866.0,0.003989312500000001,0.00345784375,81.0,536.0,1064.0,4866.0,0.004393281249999999,0.00211215625,1.0,0.8735465299254327
PolyORBLF-COL-S02J06T08,PolyORBLF-COL-S02J06T08,65.0,254.0,690.0,1434.0,6564.0,0.00526196875,0.0044002500000000005,81.0,690.0,1434.0,6564.0,0.005849249999999998,0.0026484062499999997,1.0,0.8794725590330893
PolyORBLF-COL-S02J04T10,PolyORBLF-COL-S02J04T10,65.0,254.0,752.0,1572.0,7262.0,0.005810031250000001,0.00485415625,81.0,752.0,1572.0,7262.0,0.00640078125,0.003300906250000001,1.0,0.9097446476817853
PolyORBLF-COL-S02J04T06,PolyORBLF-COL-S02J04T06,65.0,254.0,476.0,920.0,4242.0,0.0034537812500000003,0.0029763125,81.0,476.0,920.0,4242.0,0.0038087812499999992,0.0021031875,1.0,0.9194218591291923
NeoElection-COL-4,NeoElection-COL-4,22.0,98.0,148.0,127.0,680.0,0.00086309375,0.0049351562499999994,18.0,169.0,180.0,972.0,0.0014365312499999999,0.0038958749999999996,1.269090909090909,0.919657870909326
QuasiCertifProtocol-COL-10,QuasiCertifProtocol-COL-10,26.0,77.0,550.0,176.0,1287.0,0.0012706249999999998,0.00339521875,30.0,550.0,176.0,1287.0,0.0012805937500000003,0.0030302500000000004,1.0,0.9239151546812944
PolyORBLF-COL-S02J04T08,PolyORBLF-COL-S02J04T08,65.0,254.0,614.0,1242.0,5732.0,0.004599625,0.0037761562500000004,81.0,614.0,1242.0,5732.0,0.0050896249999999995,0.00265284375,1.0,0.9243876504057457
DatabaseWithMutex-COL-02,DatabaseWithMutex-COL-02,8.0,22.0,38.0,32.0,88.0,0.00014078125000000004,0.00014725000000000003,11.0,38.0,32.0,88.0,0.0001764375,0.00012428125,1.0,1.0440490398177278
PermAdmissibility-COL-02,PermAdmissibility-COL-02,16.0,83.0,168.0,592.0,3456.0,0.0019899062500000004,0.0011277500000000003,40.0,168.0,592.0,3456.0,0.0022955624999999994,0.0013481874999999996,1.0,1.1687465544028461
PermAdmissibility-COL-05,PermAdmissibility-COL-05,16.0,83.0,168.0,592.0,3456.0,0.001972375,0.0023749375,40.0,168.0,592.0,3456.0,0.0022839374999999995,0.0028748124999999998,1.0,1.1866526733470388
PermAdmissibility-COL-10,PermAdmissibility-COL-10,16.0,83.0,168.0,592.0,3456.0,0.0019804374999999996,0.002023,40.0,168.0,592.0,3456.0,0.0022778749999999995,0.0025854687500000005,1.0,1.2147919756459293
PermAdmissibility-COL-01,PermAdmissibility-COL-01,16.0,83.0,168.0,592.0,3456.0,0.00197165625,0.001505875,40.0,168.0,592.0,3456.0,0.002284593750000001,0.00199653125,1.0,1.2310816761172172
LamportFastMutEx-COL-8,LamportFastMutEx-COL-8,17.0,68.0,266.0,584.0,2560.0,0.0019343750000000008,0.0032000937499999994,18.0,266.0,584.0,2560.0,0.0023201874999999998,0.00477365625,1.0,1.3816120216916308
NeoElection-COL-3,NeoElection-COL-3,22.0,98.0,86.0,58.0,288.0,0.0004116875,0.0021610937500000003,18.0,100.0,87.0,447.0,0.00080028125,0.0028612812500000005,1.2986111111111112,1.4231923137655018
LamportFastMutEx-COL-7,LamportFastMutEx-COL-7,17.0,68.0,219.0,462.0,2016.0,0.0015295625,0.0024740624999999997,18.0,219.0,462.0,2016.0,0.00186728125,0.003849406249999999,1.0,1.4278778606887506
Sudoku-COL-AN01,Sudoku-COL-AN01,1.0,4.0,4.0,1.0,4.0,1.9875e-05,4.1312500000000015e-05,4.0,4.0,1.0,4.0,2.7124999999999995e-05,6.24375e-05,1.0,1.4637385086823285
LamportFastMutEx-COL-6,LamportFastMutEx-COL-6,17.0,68.0,176.0,354.0,1536.0,0.0011941249999999999,0.0019019062500000002,18.0,176.0,354.0,1536.0,0.0014648125,0.00309509375,1.0,1.47282306985758
LamportFastMutEx-COL-2,LamportFastMutEx-COL-2,17.0,68.0,44.0,62.0,256.0,0.00024737500000000004,0.0004385,18.0,44.0,62.0,256.0,0.00033546874999999994,0.0006771875,1.0,1.4764443229451427
NeoElection-COL-2,NeoElection-COL-2,22.0,98.0,42.0,20.0,83.0,0.00016134375000000003,0.000868875,18.0,41.0,21.0,89.0,0.00030762499999999996,0.0012589375,1.0,1.5206115206115207
LamportFastMutEx-COL-5,LamportFastMutEx-COL-5,17.0,68.0,137.0,260.0,1120.0,0.0008877500000000001,0.0013994374999999996,18.0,137.0,260.0,1120.0,0.0011224375,0.0024636249999999997,1.0,1.5678917884956962
LamportFastMutEx-COL-3,LamportFastMutEx-COL-3,17.0,68.0,71.0,114.0,480.0,0.00043493750000000005,0.00067203125,18.0,71.0,114.0,480.0,0.0005476249999999999,0.0012768125,1.0,1.6481382152838548
LamportFastMutEx-COL-4,LamportFastMutEx-COL-4,17.0,68.0,102.0,180.0,768.0,0.00063778125,0.0009798124999999998,18.0,102.0,180.0,768.0,0.00079434375,0.001919125,1.0,1.677472325792555
Sudoku-COL-BN01,Sudoku-COL-BN01,1.0,5.0,5.0,1.0,5.0,2.1906250000000007e-05,5.9406250000000004e-05,5.0,5.0,1.0,5.0,3.4468750000000015e-05,0.00011290625000000001,1.0,1.8124519600307456
BridgeAndVehicles-COL-V04P05N02,BridgeAndVehicles-COL-V04P05N02,11.0,56.0,28.0,52.0,326.0,0.00023799999999999998,0.0013326250000000003,15.0,28.0,52.0,326.0,0.00032015625,0.0042744375,1.0,2.925328292877039
BART-COL-050,BART-COL-050,7.0,26.0,6872.0,10100.0,81000.0,0.08886015625000002,27.43165625,4.0,15943.0,16385700.0,148556800.0,151.59371875000002,0.010295156249999998,966.3942375677586,5.50876341374976
BART-COL-020,BART-COL-020,7.0,26.0,2912.0,4040.0,32400.0,0.03446859375,6.721779062499998,4.0,11083.0,6554280.0,59422720.0,61.1647375,0.010277906249999998,944.3847813578826,9.054584514772616
BART-COL-010,BART-COL-010,7.0,26.0,1592.0,2020.0,16200.0,0.017406375,3.0648843750000005,4.0,9463.0,3277140.0,29711360.0,29.685181249999996,0.010224,909.9122369878183,9.634199904729945
BART-COL-005,BART-COL-005,7.0,26.0,932.0,1010.0,8100.0,0.008622781250000001,1.4900490625,4.0,8653.0,1638570.0,14855680.0,14.8649625,0.009668062500000001,848.2095777548918,9.92520852682497
BART-COL-040,BART-COL-040,7.0,26.0,5552.0,8080.0,64800.0,0.06876406249999999,12.116924999999998,4.0,14323.0,13108560.0,118845440.0,121.87453124999999,0.0110113125,962.652802230047,10.002351277580862
BART-COL-030,BART-COL-030,7.0,26.0,4232.0,6060.0,48600.0,0.05156337500000001,7.825072812500001,4.0,12703.0,9831420.0,89134080.0,92.311715625,0.010965031250000002,956.4829965021376,11.72107971709592
BART-COL-002,BART-COL-002,7.0,26.0,536.0,404.0,3240.0,0.003719500000000001,0.35552940625,4.0,8167.0,655428.0,5942272.0,6.226906562500002,0.009568499999999997,705.9521276595744,17.359760750837363
BART-COL-060,BART-COL-060,7.0,26.0,8192.0,12120.0,97200.0,0.11091840625,23.306609375,4.0,,,,,,,
,DrinkVendingMachine-COL-24,,,,,,,,,288.0,8308944.0,80375328.0,43.970703125,0.00020843749999999996,,
,FamilyReunion-COL-L00400M0040C020P020G001,,,,,,,,,537708.0,508489.0,1558729.0,2.834498125,0.0006038125,,
,FamilyReunion-COL-L00800M0080C040P040G020,,,,,,,,,2075308.0,1976909.0,6061249.0,10.946228124999996,0.0006005937499999999,,
,FamilyReunion-COL-L01200M0120C060P060G030,,,,,,,,,4612908.0,4405329.0,13507769.0,24.350037500000003,0.00060071875,,
,Philosophers-COL-050000,,,,,,,,,250000.0,250000.0,800000.0,3.4458984374999995,7.853125000000001e-05,,
,Philosophers-COL-100000,,,,,,,,,500000.0,500000.0,1600000.0,10.587309375000002,7.853124999999999e-05,,
,SafeBus-COL-80,,,,,,,,,13766.0,550801.0,4308564.0,8.4123440625,0.025701187500000007,,
,SharedMemory-COL-000500,,,,,,,,,252001.0,501000.0,2002000.0,2.46159375,8.2375e-05,,
,SharedMemory-COL-001000,,,,,,,,,1004001.0,2002000.0,8004000.0,10.130623750000002,7.38125e-05,,
,SharedMemory-COL-002000,,,,,,,,,4008001.0,8004000.0,32008000.0,43.55190625,8.956249999999999e-05,,
,TokenRing-COL-100,,,,,,,,,10201.0,1010101.0,4040404.0,5.0672725000000005,0.00199303125,,
,TokenRing-COL-200,,,,,,,,,40401.0,8040201.0,32160804.0,38.756628125,0.005887812499999999,,
